SKU_ID,Revenue_Rank,Category,Segment,ABC_Class,XYZ_Class,Total_Revenue,Revenue_Pct,Total_Units,Stockout_Rate_Pct,CV,Priority_Flag,Recommended_Zone,Adj_Safety_Stock,Adj_Reorder_Point,Primary_Warehouse,Cumulative_Revenue_Pct
CHM-000723,1236,Chemical,CY,C,Y,66035.55,0.0003,1031,3.77,0.4101,Review,Reserve,55,95,DHL-WH-TX03,99.9449
FSH-000345,1237,Fashion & Apparel,CY,C,Y,65902.72,0.0003,1157,2.47,0.6203,Review,Reserve,41,361,DHL-WH-TX03,99.9452
FSH-000660,1238,Fashion & Apparel,CY,C,Y,65615.22,0.0003,279,2.03,0.3532,Review,Reserve,228,341,DHL-WH-NJ01,99.9455
ELC-001065,1239,Consumer Electronics,CY,C,Y,65447.52,0.0003,236,3.26,0.427,Review,Reserve,216,461,DHL-WH-NJ01,99.9458
HLT-000669,1240,Healthcare,CY,C,Y,64997.7,0.0003,435,1.29,0.5517,Review,Reserve,186,411,DHL-WH-NJ01,99.9461
CHM-001711,1241,Chemical,CX,C,X,64805.12,0.0003,788,2.19,0.1998,Reduce,Reserve,146,538,DHL-WH-IL02,99.9464
HLT-001219,1242,Healthcare,CY,C,Y,64377.1,0.0003,790,3.45,0.5877,Review,Reserve,198,229,DHL-WH-TX03,99.9467
ELC-001059,1243,Consumer Electronics,CY,C,Y,64372.88,0.0003,187,3.11,0.3467,Review,Reserve,236,188,DHL-WH-NJ01,99.947
FSH-000225,1244,Fashion & Apparel,CY,C,Y,64105.76,0.0003,596,3.87,0.5458,Review,Reserve,69,61,DHL-WH-NJ01,99.9473
CHM-001677,1245,Chemical,CX,C,X,63637.6,0.0003,520,2.01,0.2118,Reduce,Reserve,24,76,DHL-WH-TX03,99.9476
AUT-001257,1246,Automotive,CY,C,Y,63523.32,0.0003,564,4.19,0.6111,Review,Reserve,85,249,DHL-WH-TX03,99.9479
HLT-001905,1247,Healthcare,CY,C,Y,63428.4,0.0003,360,0.86,0.3304,Review,Reserve,288,500,DHL-WH-IL02,99.9482
CHM-001653,1248,Chemical,CY,C,Y,63294.58,0.0003,383,3.76,0.4545,Review,Reserve,210,556,DHL-WH-TX03,99.9485
IND-000996,1249,Industrial,CY,C,Y,62920.2,0.0003,142,2.29,0.3018,Review,Reserve,164,253,DHL-WH-IL02,99.9488
AUT-000846,1250,Automotive,CY,C,Y,62684.37,0.0003,423,3.77,0.5652,Review,Reserve,185,174,DHL-WH-TX03,99.9491
HLT-001512,1251,Healthcare,CX,C,X,62458.34,0.0003,1127,3.56,0.2008,Reduce,Reserve,173,440,DHL-WH-IL02,99.9494
AUT-001858,1252,Automotive,CY,C,Y,62225.76,0.0003,304,2.97,0.3219,Review,Reserve,228,532,DHL-WH-TX03,99.9497
AUT-000117,1253,Automotive,CY,C,Y,62009.19,0.0003,873,2.15,0.4304,Review,Reserve,128,184,DHL-WH-IL02,99.95
CHM-000490,1254,Chemical,CY,C,Y,61909.92,0.0003,648,1.2,0.6303,Review,Reserve,153,268,DHL-WH-NJ01,99.9503
FSH-001143,1255,Fashion & Apparel,CY,C,Y,61889.19,0.0003,841,4.88,0.5695,Review,Reserve,291,368,DHL-WH-NJ01,99.9506
HLT-001113,1256,Healthcare,CY,C,Y,61636.05,0.0003,1071,4.1,0.3949,Review,Reserve,133,349,DHL-WH-NJ01,99.9509
IND-000652,1257,Industrial,CX,C,X,61251.84,0.0003,832,2.48,0.1929,Reduce,Reserve,124,39,DHL-WH-TX03,99.9512
AUT-000826,1258,Automotive,CY,C,Y,60827.79,0.0003,417,2.75,0.4144,Review,Reserve,126,22,DHL-WH-NJ01,99.9515
FSH-001009,1259,Fashion & Apparel,CY,C,Y,60580.54,0.0003,1193,3.64,0.5448,Review,Reserve,281,99,DHL-WH-IL02,99.9518
CHM-001132,1260,Chemical,CY,C,Y,59853.6,0.0003,326,5.07,0.5359,Review,Reserve,157,395,DHL-WH-TX03,99.9521
CHM-000932,1261,Chemical,CY,C,Y,59775.9,0.0003,570,3.74,0.421,Review,Reserve,170,76,DHL-WH-IL02,99.9524
CHM-001938,1262,Chemical,CY,C,Y,59442.54,0.0003,303,3.94,0.3239,Review,Reserve,180,36,DHL-WH-NJ01,99.9527
IND-000092,1263,Industrial,CY,C,Y,58796.64,0.0003,252,2.88,0.3453,Review,Reserve,22,366,DHL-WH-NJ01,99.953
FSH-000433,1264,Fashion & Apparel,CY,C,Y,58697.96,0.0003,964,2.25,0.5643,Review,Reserve,159,105,DHL-WH-NJ01,99.9533
AUT-001469,1265,Automotive,CY,C,Y,58335.52,0.0003,278,2.07,0.4248,Review,Reserve,177,63,DHL-WH-TX03,99.9536
ELC-001663,1266,Consumer Electronics,CY,C,Y,58311.76,0.0003,247,2.75,0.4109,Review,Reserve,290,247,DHL-WH-TX03,99.9539
FSH-001324,1267,Fashion & Apparel,CY,C,Y,57896.88,0.0003,761,2.19,0.5878,Review,Reserve,269,229,DHL-WH-NJ01,99.9542
AUT-001176,1268,Automotive,CY,C,Y,57854.22,0.0003,831,2.91,0.4368,Review,Reserve,41,187,DHL-WH-NJ01,99.9545
FSH-000124,1269,Fashion & Apparel,CX,C,X,57721.3,0.0003,910,2.54,0.239,Reduce,Reserve,221,342,DHL-WH-NJ01,99.9548
AUT-001827,1270,Automotive,CY,C,Y,56594.12,0.0003,242,2.29,0.3004,Review,Reserve,118,125,DHL-WH-NJ01,99.9551
PHM-001863,1271,Pharmaceutical,CY,C,Y,56540.26,0.0003,502,1.59,0.4492,Review,Reserve,296,227,DHL-WH-IL02,99.9554
CHM-001709,1272,Chemical,CY,C,Y,56216.16,0.0003,756,3.36,0.6491,Review,Reserve,192,249,DHL-WH-TX03,99.9557
HLT-001962,1273,Healthcare,CY,C,Y,56015.82,0.0003,522,2.01,0.4909,Review,Reserve,71,257,DHL-WH-TX03,99.956
CHM-001726,1274,Chemical,CY,C,Y,56000.78,0.0003,914,4.07,0.5515,Review,Reserve,278,266,DHL-WH-TX03,99.9563
IND-000228,1275,Industrial,CY,C,Y,55768.16,0.0003,404,1.64,0.4553,Review,Reserve,271,393,DHL-WH-IL02,99.9566
FMC-001581,1276,FMCG,CY,C,Y,55566.0,0.0003,14700,2.23,0.6024,Review,Reserve,153,33,DHL-WH-TX03,99.9569
HLT-001216,1277,Healthcare,CY,C,Y,55537.8,0.0003,302,4.17,0.4095,Review,Reserve,252,226,DHL-WH-TX03,99.9572
HLT-000055,1278,Healthcare,CX,C,X,55243.92,0.0003,601,2.06,0.2176,Reduce,Reserve,216,315,DHL-WH-TX03,99.9575
FSH-001833,1279,Fashion & Apparel,CY,C,Y,55055.49,0.0003,641,1.76,0.5711,Review,Reserve,211,264,DHL-WH-IL02,99.9578
CHM-001747,1280,Chemical,CX,C,X,54638.5,0.0003,469,2.82,0.2624,Reduce,Reserve,56,359,DHL-WH-NJ01,99.9581
FSH-000615,1281,Fashion & Apparel,CY,C,Y,54573.44,0.0003,284,2.12,0.4078,Review,Reserve,155,166,DHL-WH-NJ01,99.9584
AUT-001913,1282,Automotive,CY,C,Y,54110.75,0.0003,505,4.7,0.5717,Review,Reserve,23,324,DHL-WH-NJ01,99.9587
FSH-000819,1283,Fashion & Apparel,CY,C,Y,53724.09,0.0003,343,3.51,0.4133,Review,Reserve,97,368,DHL-WH-TX03,99.959
FSH-000479,1284,Fashion & Apparel,CY,C,Y,53624.5,0.0003,575,3.8,0.6001,Review,Reserve,213,412,DHL-WH-IL02,99.9593
PHM-000704,1285,Pharmaceutical,CY,C,Y,53546.6,0.0003,340,2.2,0.4067,Review,Reserve,159,244,DHL-WH-TX03,99.9596
FSH-001310,1286,Fashion & Apparel,CY,C,Y,53450.28,0.0003,243,3.39,0.4834,Review,Reserve,64,266,DHL-WH-TX03,99.9599
CHM-000525,1287,Chemical,CY,C,Y,52291.23,0.0003,461,4.44,0.4655,Review,Reserve,280,281,DHL-WH-TX03,99.9602
PHM-000293,1288,Pharmaceutical,CY,C,Y,52188.81,0.0003,527,4.11,0.5948,Review,Reserve,127,365,DHL-WH-NJ01,99.9605
CHM-001761,1289,Chemical,CY,C,Y,52100.75,0.0003,299,2.94,0.333,Review,Reserve,258,304,DHL-WH-TX03,99.9608
FSH-000160,1290,Fashion & Apparel,CY,C,Y,51881.9,0.0003,685,4.09,0.6201,Review,Reserve,148,40,DHL-WH-IL02,99.9611
FSH-001486,1291,Fashion & Apparel,CY,C,Y,51831.86,0.0003,458,3.76,0.425,Review,Reserve,11,243,DHL-WH-NJ01,99.9614
HLT-001205,1292,Healthcare,CY,C,Y,51469.11,0.0003,231,2.13,0.3483,Review,Reserve,269,35,DHL-WH-IL02,99.9617
FSH-000908,1293,Fashion & Apparel,CY,C,Y,51406.32,0.0003,777,2.97,0.4415,Review,Reserve,12,422,DHL-WH-IL02,99.962
HLT-000559,1294,Healthcare,CY,C,Y,51365.45,0.0003,155,3.64,0.4407,Review,Reserve,212,205,DHL-WH-NJ01,99.9623
FSH-001042,1295,Fashion & Apparel,CY,C,Y,50133.6,0.0003,880,1.75,0.6297,Review,Reserve,218,192,DHL-WH-NJ01,99.9626
IND-000929,1296,Industrial,CY,C,Y,49940.28,0.0003,702,1.44,0.4287,Review,Reserve,128,563,DHL-WH-TX03,99.9629
AUT-001314,1297,Automotive,CX,C,X,49841.75,0.0003,175,3.31,0.0,Reduce,Reserve,138,66,DHL-WH-NJ01,99.9632
CHM-000998,1298,Chemical,CY,C,Y,49673.84,0.0003,664,2.91,0.4055,Review,Reserve,177,428,DHL-WH-TX03,99.9635
FMC-001874,1299,FMCG,CY,C,Y,49651.94,0.0003,11362,3.34,0.6121,Review,Reserve,29,525,DHL-WH-IL02,99.9638
HLT-001057,1300,Healthcare,CX,C,X,49640.84,0.0003,596,2.87,0.2209,Reduce,Reserve,181,290,DHL-WH-TX03,99.9641
FSH-000951,1301,Fashion & Apparel,CY,C,Y,49312.23,0.0003,267,2.65,0.4172,Review,Reserve,173,537,DHL-WH-NJ01,99.9644
FMC-000122,1302,FMCG,CY,C,Y,49296.26,0.0003,1174,4.72,0.4465,Review,Reserve,89,90,DHL-WH-TX03,99.9647
FSH-001365,1303,Fashion & Apparel,CY,C,Y,49272.3,0.0003,567,2.45,0.4228,Review,Reserve,164,221,DHL-WH-NJ01,99.965
FSH-001161,1304,Fashion & Apparel,CY,C,Y,49253.12,0.0003,368,4.38,0.5688,Review,Reserve,226,347,DHL-WH-IL02,99.9653
ELC-000275,1305,Consumer Electronics,CY,C,Y,48532.05,0.0002,355,2.31,0.5137,Review,Reserve,157,345,DHL-WH-IL02,99.9655
FSH-000695,1306,Fashion & Apparel,CY,C,Y,48442.17,0.0002,389,2.98,0.4712,Review,Reserve,240,390,DHL-WH-IL02,99.9657
HLT-001056,1307,Healthcare,CY,C,Y,48396.6,0.0002,805,1.76,0.5387,Review,Reserve,292,423,DHL-WH-NJ01,99.9659
FSH-001707,1308,Fashion & Apparel,CY,C,Y,48191.76,0.0002,1206,3.96,0.4159,Review,Reserve,191,562,DHL-WH-IL02,99.9661
ELC-001906,1309,Consumer Electronics,CY,C,Y,47971.35,0.0002,485,3.41,0.4561,Review,Reserve,297,433,DHL-WH-TX03,99.9663
CHM-000213,1310,Chemical,CY,C,Y,47783.04,0.0002,192,0.88,0.4852,Review,Reserve,294,107,DHL-WH-IL02,99.9665
PHM-001362,1311,Pharmaceutical,CX,C,X,47652.64,0.0002,542,3.38,0.2231,Reduce,Reserve,16,487,DHL-WH-TX03,99.9667
HLT-000417,1312,Healthcare,CX,C,X,47363.19,0.0002,357,3.41,0.2371,Reduce,Reserve,209,30,DHL-WH-TX03,99.9669
CHM-000412,1313,Chemical,CX,C,X,47347.23,0.0002,651,2.48,0.2099,Reduce,Reserve,158,280,DHL-WH-IL02,99.9671
HLT-001336,1314,Healthcare,CX,C,X,47070.18,0.0002,603,4.19,0.2322,Reduce,Reserve,198,486,DHL-WH-NJ01,99.9673
FSH-001079,1315,Fashion & Apparel,CX,C,X,46643.04,0.0002,549,1.02,0.2598,Reduce,Reserve,90,510,DHL-WH-NJ01,99.9675
HLT-001416,1316,Healthcare,CY,C,Y,46634.3,0.0002,326,4.23,0.4259,Review,Reserve,208,558,DHL-WH-TX03,99.9677
IND-000365,1317,Industrial,CX,C,X,46504.42,0.0002,446,5.56,0.2081,Reduce,Reserve,116,149,DHL-WH-TX03,99.9679
FSH-001576,1318,Fashion & Apparel,CY,C,Y,46474.72,0.0002,1168,2.48,0.4214,Review,Reserve,44,461,DHL-WH-NJ01,99.9681
AUT-000687,1319,Automotive,CY,C,Y,46465.96,0.0002,292,2.13,0.3267,Review,Reserve,223,377,DHL-WH-TX03,99.9683
PHM-000878,1320,Pharmaceutical,CY,C,Y,46125.31,0.0002,407,2.62,0.4388,Review,Reserve,42,384,DHL-WH-IL02,99.9685
FSH-000400,1321,Fashion & Apparel,CX,C,X,46064.74,0.0002,1006,4.39,0.2249,Reduce,Reserve,218,315,DHL-WH-IL02,99.9687
HLT-001702,1322,Healthcare,CY,C,Y,45801.54,0.0002,954,2.76,0.5175,Review,Reserve,74,562,DHL-WH-IL02,99.9689
IND-000835,1323,Industrial,CX,C,X,45302.4,0.0002,192,2.58,0.1218,Reduce,Reserve,110,97,DHL-WH-TX03,99.9691
HLT-001506,1324,Healthcare,CX,C,X,45194.48,0.0002,397,3.03,0.2203,Reduce,Reserve,83,532,DHL-WH-IL02,99.9693
ELC-001028,1325,Consumer Electronics,CX,C,X,45163.04,0.0002,208,2.56,0.2657,Reduce,Reserve,184,79,DHL-WH-IL02,99.9695
PHM-000428,1326,Pharmaceutical,CY,C,Y,44989.5,0.0002,890,2.47,0.6124,Review,Reserve,13,103,DHL-WH-IL02,99.9697
PHM-001783,1327,Pharmaceutical,CY,C,Y,44973.1,0.0002,334,3.61,0.4219,Review,Reserve,126,32,DHL-WH-IL02,99.9699
HLT-001520,1328,Healthcare,CY,C,Y,44736.04,0.0002,307,4.57,0.411,Review,Reserve,246,396,DHL-WH-NJ01,99.9701
HLT-000354,1329,Healthcare,CY,C,Y,44442.32,0.0002,283,3.6,0.5199,Review,Reserve,26,410,DHL-WH-TX03,99.9703
PHM-000231,1330,Pharmaceutical,CY,C,Y,44439.84,0.0002,648,1.04,0.4027,Review,Reserve,31,282,DHL-WH-NJ01,99.9705
FSH-000242,1331,Fashion & Apparel,CY,C,Y,44133.8,0.0002,596,3.83,0.4604,Review,Reserve,284,174,DHL-WH-NJ01,99.9707
AUT-001745,1332,Automotive,CY,C,Y,43958.23,0.0002,613,1.94,0.5898,Review,Reserve,251,524,DHL-WH-NJ01,99.9709
HLT-000531,1333,Healthcare,CY,C,Y,43937.12,0.0002,194,3.16,0.3721,Review,Reserve,43,278,DHL-WH-NJ01,99.9711
ELC-000646,1334,Consumer Electronics,CX,C,X,43844.19,0.0002,867,2.04,0.2834,Reduce,Reserve,153,505,DHL-WH-NJ01,99.9713
ELC-001173,1335,Consumer Electronics,CY,C,Y,43556.76,0.0002,1066,3.02,0.4615,Review,Reserve,221,59,DHL-WH-TX03,99.9715
HLT-001661,1336,Healthcare,CX,C,X,43230.6,0.0002,705,3.0,0.1989,Reduce,Reserve,33,261,DHL-WH-TX03,99.9717
FSH-001117,1337,Fashion & Apparel,CY,C,Y,42849.18,0.0002,627,1.38,0.4429,Review,Reserve,45,301,DHL-WH-IL02,99.9719
HLT-001409,1338,Healthcare,CX,C,X,42471.45,0.0002,679,2.02,0.229,Reduce,Reserve,29,466,DHL-WH-TX03,99.9721
FSH-000146,1339,Fashion & Apparel,CX,C,X,42471.0,0.0002,1100,2.7,0.2447,Reduce,Reserve,78,507,DHL-WH-TX03,99.9723
ELC-000631,1340,Consumer Electronics,CY,C,Y,42301.44,0.0002,243,4.1,0.3782,Review,Reserve,103,302,DHL-WH-IL02,99.9725
PHM-001029,1341,Pharmaceutical,CX,C,X,42267.4,0.0002,665,4.81,0.1953,Reduce,Reserve,115,339,DHL-WH-IL02,99.9727
FSH-000961,1342,Fashion & Apparel,CY,C,Y,41914.44,0.0002,692,2.58,0.4095,Review,Reserve,111,98,DHL-WH-TX03,99.9729
HLT-001594,1343,Healthcare,CY,C,Y,41682.92,0.0002,214,1.42,0.5149,Review,Reserve,21,434,DHL-WH-NJ01,99.9731
AUT-000010,1344,Automotive,CX,C,X,41478.99,0.0002,139,2.38,0.2966,Reduce,Reserve,216,263,DHL-WH-TX03,99.9733
HLT-000818,1345,Healthcare,CY,C,Y,41401.8,0.0002,246,3.31,0.3591,Review,Reserve,140,507,DHL-WH-IL02,99.9735
AUT-001066,1346,Automotive,CY,C,Y,40206.48,0.0002,466,3.02,0.421,Review,Reserve,238,269,DHL-WH-IL02,99.9737
AUT-001789,1347,Automotive,CY,C,Y,39649.78,0.0002,421,3.55,0.4243,Review,Reserve,93,427,DHL-WH-IL02,99.9739
FMC-000729,1348,FMCG,CY,C,Y,38762.08,0.0002,5224,2.73,0.4254,Review,Reserve,22,336,DHL-WH-TX03,99.9741
CHM-001973,1349,Chemical,CY,C,Y,38294.77,0.0002,167,3.48,0.4355,Review,Reserve,266,209,DHL-WH-NJ01,99.9743
ELC-001611,1350,Consumer Electronics,CY,C,Y,37951.24,0.0002,292,2.31,0.5263,Review,Reserve,239,241,DHL-WH-TX03,99.9745
FSH-000575,1351,Fashion & Apparel,CY,C,Y,37889.74,0.0002,943,2.79,0.5765,Review,Reserve,286,75,DHL-WH-NJ01,99.9747
PHM-001970,1352,Pharmaceutical,CY,C,Y,37838.91,0.0002,713,2.82,0.4446,Review,Reserve,253,78,DHL-WH-NJ01,99.9749
CHM-000126,1353,Chemical,CX,C,X,37212.8,0.0002,928,4.95,0.1859,Reduce,Reserve,230,238,DHL-WH-NJ01,99.9751
FSH-000881,1354,Fashion & Apparel,CY,C,Y,36984.86,0.0002,986,2.93,0.3871,Review,Reserve,61,594,DHL-WH-NJ01,99.9753
HLT-001217,1355,Healthcare,CX,C,X,36914.49,0.0002,131,4.1,0.2936,Reduce,Reserve,86,480,DHL-WH-IL02,99.9755
ELC-001986,1356,Consumer Electronics,CY,C,Y,36698.12,0.0002,443,2.01,0.4655,Review,Reserve,226,271,DHL-WH-TX03,99.9757
CHM-001748,1357,Chemical,CY,C,Y,36595.65,0.0002,245,3.88,0.3437,Review,Reserve,104,43,DHL-WH-NJ01,99.9759
AUT-000113,1358,Automotive,CY,C,Y,36413.52,0.0002,858,3.95,0.6371,Review,Reserve,184,506,DHL-WH-TX03,99.9761
IND-001419,1359,Industrial,CY,C,Y,36187.85,0.0002,185,4.24,0.4936,Review,Reserve,233,193,DHL-WH-TX03,99.9763
AUT-000240,1360,Automotive,CY,C,Y,36147.05,0.0002,257,4.82,0.424,Review,Reserve,118,204,DHL-WH-TX03,99.9765
FSH-001889,1361,Fashion & Apparel,CY,C,Y,35595.85,0.0002,355,2.59,0.3176,Review,Reserve,14,466,DHL-WH-NJ01,99.9767
HLT-001394,1362,Healthcare,CY,C,Y,35528.22,0.0002,234,2.02,0.3349,Review,Reserve,114,287,DHL-WH-IL02,99.9769
HLT-001229,1363,Healthcare,CY,C,Y,35527.3,0.0002,235,4.43,0.3348,Review,Reserve,38,378,DHL-WH-IL02,99.9771
FSH-000613,1364,Fashion & Apparel,CY,C,Y,35436.62,0.0002,526,0.65,0.5792,Review,Reserve,253,251,DHL-WH-IL02,99.9773
HLT-001433,1365,Healthcare,CY,C,Y,35380.8,0.0002,672,4.97,0.5027,Review,Reserve,145,203,DHL-WH-NJ01,99.9775
AUT-001041,1366,Automotive,CY,C,Y,34979.35,0.0002,719,3.09,0.4417,Review,Reserve,117,548,DHL-WH-IL02,99.9777
AUT-001045,1367,Automotive,CY,C,Y,34919.28,0.0002,792,2.73,0.4386,Review,Reserve,92,89,DHL-WH-TX03,99.9779
CHM-000573,1368,Chemical,CY,C,Y,34911.96,0.0002,428,1.67,0.4046,Review,Reserve,22,88,DHL-WH-IL02,99.9781
FSH-001426,1369,Fashion & Apparel,CX,C,X,34826.37,0.0002,391,3.26,0.2831,Reduce,Reserve,154,30,DHL-WH-IL02,99.9783
FMC-000907,1370,FMCG,CX,C,X,34662.0,0.0002,1060,2.7,0.2776,Reduce,Reserve,77,66,DHL-WH-NJ01,99.9785
HLT-000443,1371,Healthcare,CY,C,Y,34650.84,0.0002,497,3.61,0.5327,Review,Reserve,234,323,DHL-WH-NJ01,99.9787
FMC-001782,1372,FMCG,CY,C,Y,34243.04,0.0002,1313,2.65,0.3718,Review,Reserve,62,213,DHL-WH-TX03,99.9789
AUT-000351,1373,Automotive,CY,C,Y,34235.72,0.0002,214,3.23,0.3298,Review,Reserve,175,576,DHL-WH-TX03,99.9791
AUT-001749,1374,Automotive,CX,C,X,33985.3,0.0002,190,2.56,0.0,Reduce,Reserve,126,137,DHL-WH-TX03,99.9793
FMC-000468,1375,FMCG,CY,C,Y,33756.24,0.0002,5943,1.85,0.5992,Review,Reserve,212,195,DHL-WH-TX03,99.9795
FMC-001945,1376,FMCG,CY,C,Y,33716.08,0.0002,1051,3.68,0.6392,Review,Reserve,281,519,DHL-WH-IL02,99.9797
PHM-000200,1377,Pharmaceutical,CY,C,Y,33662.6,0.0002,370,1.6,0.4314,Review,Reserve,90,521,DHL-WH-NJ01,99.9799
CHM-000170,1378,Chemical,CY,C,Y,33631.2,0.0002,432,2.01,0.592,Review,Reserve,234,177,DHL-WH-TX03,99.9801
FSH-001396,1379,Fashion & Apparel,CY,C,Y,33555.3,0.0002,555,3.21,0.5625,Review,Reserve,289,315,DHL-WH-IL02,99.9803
HLT-001294,1380,Healthcare,CY,C,Y,33476.8,0.0002,343,2.82,0.569,Review,Reserve,69,573,DHL-WH-TX03,99.9805
ELC-001013,1381,Consumer Electronics,CY,C,Y,33459.3,0.0002,339,1.4,0.5857,Review,Reserve,207,149,DHL-WH-IL02,99.9807
FSH-001366,1382,Fashion & Apparel,CY,C,Y,32702.7,0.0002,670,1.04,0.442,Review,Reserve,215,137,DHL-WH-NJ01,99.9809
FMC-001263,1383,FMCG,CY,C,Y,32676.48,0.0002,992,3.85,0.5678,Review,Reserve,135,266,DHL-WH-TX03,99.9811
ELC-000999,1384,Consumer Electronics,CY,C,Y,32430.78,0.0002,486,2.84,0.4162,Review,Reserve,247,295,DHL-WH-NJ01,99.9813
AUT-000303,1385,Automotive,CX,C,X,31926.84,0.0002,402,2.67,0.2428,Reduce,Reserve,200,346,DHL-WH-IL02,99.9815
ELC-001068,1386,Consumer Electronics,CY,C,Y,31862.67,0.0002,213,2.16,0.4978,Review,Reserve,145,321,DHL-WH-NJ01,99.9817
FSH-001579,1387,Fashion & Apparel,CY,C,Y,31626.0,0.0002,360,1.42,0.405,Review,Reserve,248,132,DHL-WH-IL02,99.9819
HLT-001483,1388,Healthcare,CY,C,Y,31505.6,0.0002,812,2.84,0.6244,Review,Reserve,179,83,DHL-WH-IL02,99.9821
HLT-000309,1389,Healthcare,CY,C,Y,31171.2,0.0002,382,1.21,0.4889,Review,Reserve,28,387,DHL-WH-NJ01,99.9823
AUT-000449,1390,Automotive,CY,C,Y,31062.88,0.0002,368,3.7,0.5966,Review,Reserve,223,161,DHL-WH-IL02,99.9825
FMC-000782,1391,FMCG,CY,C,Y,30721.68,0.0002,891,4.23,0.4605,Review,Reserve,241,130,DHL-WH-NJ01,99.9827
HLT-001287,1392,Healthcare,CX,C,X,30716.24,0.0002,394,3.83,0.2478,Reduce,Reserve,197,492,DHL-WH-NJ01,99.9829
ELC-001363,1393,Consumer Electronics,CY,C,Y,30679.09,0.0002,409,2.59,0.4787,Review,Reserve,282,461,DHL-WH-TX03,99.9831
HLT-000768,1394,Healthcare,CY,C,Y,30450.0,0.0002,420,3.59,0.4139,Review,Reserve,175,423,DHL-WH-IL02,99.9833
FSH-000152,1395,Fashion & Apparel,CY,C,Y,30237.92,0.0002,376,3.24,0.3221,Review,Reserve,58,423,DHL-WH-NJ01,99.9835
FMC-000246,1396,FMCG,CY,C,Y,29947.84,0.0002,1196,2.34,0.5326,Review,Reserve,103,127,DHL-WH-IL02,99.9837
CHM-000385,1397,Chemical,CY,C,Y,29939.52,0.0002,416,3.19,0.3988,Review,Reserve,13,508,DHL-WH-TX03,99.9839
FMC-001810,1398,FMCG,CY,C,Y,29796.0,0.0002,975,3.35,0.3608,Review,Reserve,61,171,DHL-WH-NJ01,99.9841
PHM-000973,1399,Pharmaceutical,CY,C,Y,29699.9,0.0002,230,1.68,0.3536,Review,Reserve,210,506,DHL-WH-NJ01,99.9843
FSH-000901,1400,Fashion & Apparel,CY,C,Y,29509.48,0.0002,469,1.91,0.5813,Review,Reserve,22,169,DHL-WH-NJ01,99.9845
FMC-001899,1401,FMCG,CY,C,Y,29190.46,0.0002,4693,3.84,0.3392,Review,Reserve,110,536,DHL-WH-IL02,99.9847
FMC-000044,1402,FMCG,CY,C,Y,28990.72,0.0001,638,3.54,0.4109,Review,Reserve,134,44,DHL-WH-TX03,99.9848
HLT-000700,1403,Healthcare,CY,C,Y,28883.14,0.0001,286,0.75,0.5575,Review,Reserve,229,568,DHL-WH-IL02,99.9849
FSH-001165,1404,Fashion & Apparel,CY,C,Y,28803.24,0.0001,342,2.53,0.3566,Review,Reserve,127,558,DHL-WH-TX03,99.985
PHM-000081,1405,Pharmaceutical,CY,C,Y,28486.8,0.0001,360,2.56,0.5414,Review,Reserve,17,219,DHL-WH-IL02,99.9851
FMC-001105,1406,FMCG,CY,C,Y,28368.09,0.0001,783,4.69,0.3802,Review,Reserve,159,102,DHL-WH-IL02,99.9852
IND-001319,1407,Industrial,CY,C,Y,28084.5,0.0001,711,2.55,0.5518,Review,Reserve,206,505,DHL-WH-NJ01,99.9853
ELC-001778,1408,Consumer Electronics,CY,C,Y,26911.68,0.0001,289,2.05,0.5443,Review,Reserve,223,294,DHL-WH-TX03,99.9854
AUT-001647,1409,Automotive,CY,C,Y,26887.9,0.0001,215,0.57,0.3441,Review,Reserve,27,162,DHL-WH-NJ01,99.9855
FSH-000440,1410,Fashion & Apparel,CX,C,X,26555.04,0.0001,486,1.53,0.2999,Reduce,Reserve,145,260,DHL-WH-NJ01,99.9856
FMC-001280,1411,FMCG,CY,C,Y,26212.62,0.0001,898,4.02,0.4296,Review,Reserve,118,498,DHL-WH-NJ01,99.9857
FMC-001790,1412,FMCG,CY,C,Y,26085.0,0.0001,1110,2.01,0.4888,Review,Reserve,270,84,DHL-WH-TX03,99.9858
FSH-001698,1413,Fashion & Apparel,CX,C,X,26065.3,0.0001,610,5.26,0.2804,Reduce,Reserve,77,123,DHL-WH-TX03,99.9859
FMC-001876,1414,FMCG,CY,C,Y,26003.84,0.0001,991,1.18,0.6009,Review,Reserve,208,362,DHL-WH-TX03,99.986
FMC-001903,1415,FMCG,CY,C,Y,25706.76,0.0001,1068,1.11,0.4452,Review,Reserve,285,560,DHL-WH-TX03,99.9861
FSH-001099,1416,Fashion & Apparel,CY,C,Y,25647.86,0.0001,334,4.88,0.415,Review,Reserve,291,379,DHL-WH-TX03,99.9862
ELC-000536,1417,Consumer Electronics,CY,C,Y,25528.02,0.0001,931,2.06,0.3163,Review,Reserve,222,142,DHL-WH-TX03,99.9863
FMC-000656,1418,FMCG,CY,C,Y,25484.07,0.0001,921,3.81,0.3637,Review,Reserve,225,340,DHL-WH-IL02,99.9864
HLT-000357,1419,Healthcare,CY,C,Y,25119.0,0.0001,180,2.52,0.3442,Review,Reserve,112,348,DHL-WH-NJ01,99.9865
CHM-000657,1420,Chemical,CY,C,Y,25113.0,0.0001,132,2.56,0.314,Review,Reserve,61,500,DHL-WH-NJ01,99.9866
FSH-001686,1421,Fashion & Apparel,CY,C,Y,25037.3,0.0001,218,3.59,0.3896,Review,Reserve,32,446,DHL-WH-NJ01,99.9867
